year	unit_code	category_cd	avg_daily_attend_pct	crime_per_c_num	short_susp_per_c_num	long_susp_per_c_num	expelled_per_c_num	ttl_crimes_num	stud_internet_comp_num	lea_avg_daily_attend_pct	lea_crime_per_c_num	lea_short_susp_per_c_num	lea_long_susp_per_c_num	lea_expelled_per_c_num	lea_stud_internet_comp_num	st_avg_daily_attend_pct	st_crime_per_c_num	st_short_susp_per_c_num	st_long_susp_per_c_num	st_expelled_per_c_num	st_stud_internet_comp_num	digital_media_pct	Byod	grades_BYOD	avg_age_media_collection	_1_to_1_access	books_per_student	grades_1_to_1_access	lea_avg_age_media_collection	lea_books_per_student	st_avg_age_media_collection	st_books_per_student	wap_num	wap_per_classroom	lea_wap_num	lea_wap_per_classroom	st_wap_num	st_wap_per_classroom
2013	110368	E	0.957	0.48	4.32	0	0		2.63	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110370	E	0.965	0.61	1.23	0	0		1.91	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110372	E	0.958	0.3	3	0	0		2.41	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110376	E	0.948	0.2	1.6	0	0		2.34	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110379	E	0.948	0.42	0	0	0		3.79	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110380	H	0.955	2.08	15.53	0	0		1.92	0.95	2.06	24.73	0.18	0	2.17	0.949	1.34				1.79																	
2013	110381	M	0.95	1.06	24.7	0	0		2.14	0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	110382	M	0.958	0.67	4.33	0	0		2.15	0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	110384	E	0.957	0.43	3	0	0		4.02	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110388	E	0.953	0	0.85	0	0		1.59	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110401	M	0.95	1.96	18.04	0	0		2.27	0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	110408	E	0.958	0.14	1.5	0	0		1.62	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110410	E	0.955	0.15	1.51	0	0		3.05	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110412	E	0.953	0.9	1.57	0	0		1.81	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110416	H	0.953	0.69	9.85	0.07	0		2.2	0.95	2.06	24.73	0.18	0	2.17	0.949	1.34				1.79																	
2013	110420	M	0.96	1.82	12.2	0	0		2.06	0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	110422	E	0.958	0.13	3.63	0	0		2.94	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110428	E	0.963	0.31	0	0	0		1.99	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110432	E	0.958	0	1.89	0	0		2.56	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110436	E	0.952	0.48	1.28	0	0		2.5	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110444	E	0.951	0	2.1	0	0		1.28	0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110450	M	0.964	0.86	9.98	0	0		1.94	0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	110451	M	0.95	0.36	15.42	0	0		2.37	0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	110LEA	E								0.951	0.36	1.74	0	0	2.17	0.949	0.22				1.79																	
2013	110LEA	H								0.95	2.06	24.73	0.18	0	2.17	0.949	1.34				1.79																	
2013	110LEA	M								0.952	1.26	14.94	0	0	2.17	0.949	0.91				1.79																	
2013	111302	H	0.93	1.29	36.58	0.2	0		0.71	0.944	1.13	30.73	0.16	0	1.2	0.949	1.34				1.79																	
2013	111304	E	0.943	0.33	21.33	0	0		1.11	0.947	0.24	11.46	0	0	1.2	0.949	0.22				1.79																	
2013	111306	E	0.955	0.21	11.59	0	0		1.5	0.947	0.24	11.46	0	0	1.2	0.949	0.22				1.79																	
2013	111312	E	0.951	0.47	12.56	0	0		2.05	0.947	0.24	11.46	0	0	1.2	0.949	0.22				1.79																	
2013	111332	E	0.953	0	10.34	0	0		1.97	0.947	0.24	11.46	0	0	1.2	0.949	0.22				1.79																	
2013	111356	M	0.944	2.31	43	0.13	0		1.8	0.947	2.31	43	0.13	0	1.2	0.949	0.91				1.79																	
2013	111360	E	0.954	0.22	4.81	0	0		2.26	0.947	0.24	11.46	0	0	1.2	0.949	0.22				1.79																	
2013	111700	H	0.941	0.42	5.91	0	0		0.9	0.944	1.13	30.73	0.16	0	1.2	0.949	1.34				1.79																	
2013	111LEA	E								0.947	0.24	11.46	0	0	1.2	0.949	0.22				1.79																	
2013	111LEA	H								0.944	1.13	30.73	0.16	0	1.2	0.949	1.34				1.79																	
2013	111LEA	M								0.947	2.31	43	0.13	0	1.2	0.949	0.91				1.79																	
2013	111LEA	T								0.948					1.2	0.949	2.36				1.79																	
2013	11A000	I	0.956	0.74	0.99	0	0		2.58							0.952	0.33				1.79																	
2013	11B000	I	0.944	0	2.66	0	0		2.97							0.952	0.33				1.79																	
2013	11K000	I	0.951	0	2.45	0	0		1.93							0.952	0.33				1.79																	
2013	120304	E	0.952	0.48	4.35	0	0		1.16	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120308	T	0.841	3.66	74.39	0	0		0.82	0.949	3.66	74.39	0	0	1.67	0.949	2.36				1.79																	
2013	120310	H	0.968	0	1.6	0	0		4.77	0.954	1.27	13.47	0.03	0	1.67	0.949	1.34				1.79																	
2013	120312	E	0.964	0	2.71	0	0		1.7	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120314	H	0.954	0.22	20.04	0	0		2.13	0.954	1.27	13.47	0.03	0	1.67	0.949	1.34				1.79																	
2013	120315	M	0.955	1.16	12.74	0	0		2.14	0.954	0.98	12.91	0.03	0	1.67	0.949	0.91				1.79																	
2013	120316	E	0.969	0	3.49	0	0		2.08	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120318	H	0.951	0.54	15.37	0	0		2.4	0.954	1.27	13.47	0.03	0	1.67	0.949	1.34				1.79																	
2013	120320	E	0.957	0.57	6.57	0	0		1.47	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120324	E	0.958	1.25	5.75	0	0		1.9	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120334	M	0.956	0.79	10.09	0	0		1.78	0.954	0.98	12.91	0.03	0	1.67	0.949	0.91				1.79																	
2013	120338	E	0.957	0	0.61	0	0		1.82	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120340	E	0.962	0	1.81	0	0		1.5	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120344	E	0.948	0	0.37	0	0		1.75	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120346	H	0.966	2.88	10.96	0.14	0		1.59	0.954	1.27	13.47	0.03	0	1.67	0.949	1.34				1.79																	
2013	120350	M	0.952	0.64	11.25	0	0		1.65	0.954	0.98	12.91	0.03	0	1.67	0.949	0.91				1.79																	
2013	120352		0.919	0	5.81	0	0		1.37																													
2013	120360	E	0.946	0.34	3.74	0	0		2	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120364	E	0.958	0	2.55	0	0		2.53	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120368	E	0.955	0.25	3.22	0	0		1.57	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120370	H	0.959	2.02	8.6	0	0		1.5	0.954	1.27	13.47	0.03	0	1.67	0.949	1.34				1.79																	
2013	120372	E	0.956	0	0.98	0	0		1.17	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120374	E	0.949	0	2.27	0	0		1.91	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120376	M	0.96	2.09	13.57	0.17	0		1.29	0.954	0.98	12.91	0.03	0	1.67	0.949	0.91				1.79																	
2013	120380	E	0.955	0.71	4.94	0	0		1.8	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120386	E	0.957	0	9.73	0	0		1.9	0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120390	M	0.957	0	18.48	0	0		1.02	0.954	0.98	12.91	0.03	0	1.67	0.949	0.91				1.79																	
2013	120LEA	E								0.954	0.23	3.59	0	0	1.67	0.949	0.22				1.79																	
2013	120LEA	H								0.954	1.27	13.47	0.03	0	1.67	0.949	1.34				1.79																	
2013	120LEA	M								0.954	0.98	12.91	0.03	0	1.67	0.949	0.91				1.79																	
2013	120LEA	T								0.949	3.66	74.39	0	0	1.67	0.949	2.36				1.79																	
2013	12A000	I	0.958	0	2.65	0	0									0.952	0.33				1.79																	
2013	130304	E	0.955	0	1.85	0	0		1.3	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130307	H	0.95	0.4	9.35	0	0		1.13	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130308	E	0.958	0.48	3.39	0	0		1.81	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130309	E	0.953	0.58	5.54	0	0		1.39	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130310	H	0.94	1.04	26.34	0.26	0		1.39	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130311	E	0.959	0	3.27	0	0		0.87	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130312	E	0.967	0.12	1.05	0	0		1.85	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130313	M	0.948	0.65	32.29	0.11	0		1.44	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130314	H	0.945	0.78	30.25	0.7	0		1.41	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130315	M	0.969	0.2	2.04	0.2	0		0.54	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130316	H	0.95	0.82	19.54	0	0		1.95	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130317	T	0.818	8.18	252.73	16.36	0		1.92	0.951	8.18	252.73	16.36	0	1.48	0.949	2.36				1.79																	
2013	130318	M	0.953	1.38	15.47	0	0		1.98	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130319	E	0.967	0	0.93	0	0		1.72	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130320	M	0.967	0.09	7.51	0	0		1.51	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130321	E	0.96	0.26	4.37	0	0		1.63	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130322	E	0.959	0.87	2.33	0	0		2.1	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130323	M	0.955	1.05	14.09	0.15	0		1.62	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130324	H	0.949	0.83	9.54	0.12	0		1.74	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130325	E	0.962	0.25	2.92	0	0		1.61	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130326	H	0.939	1.06	17.13	0	0		1.81	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130327	M	0.955	0.66	16.32	0	0		2.24	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130328	E	0.95	0.28	26.61	0	0		0.75	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130329	E	0.951	0.26	2.49	0	0		1.42	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130330	E	0.957	0.66	16.89	0	0		1.59	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130331	E	0.962	0	2.28	0	0		2.33	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130332	H	0.958	1.06	14.52	0	0		1.93	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130333	H	0.833	1.67	27.5	0.83	0		0.75	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130335	E	0.938	0	0	0	0		0.2	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130336	E	0.96	0.19	1.34	0	0		2.36	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130338	E	0.956	0	4.89	0	0		1.63	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130340	E	0.955	0.12	7.05	0	0		1.49	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130342	E	0.952	0.26	2.47	0.13	0		1.34	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130344	E	0.943	0	20.11	0	0		0.99	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130345	E	0.964	0	0.86	0	0		1.49	0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130346	M	0.964	0.26	6.23	0	0		1.41	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130350	H	0.956	0	5.39	0	0		0.79	0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130355	M	0.961	0.8	11.74	0	0		1.23	0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130LEA	E								0.955	0.19	4.36	0.01	0	1.48	0.949	0.22				1.79																	
2013	130LEA	H								0.954	0.84	18.06	0.15	0	1.48	0.949	1.34				1.79																	
2013	130LEA	M								0.955	0.64	13.5	0.04	0	1.48	0.949	0.91				1.79																	
2013	130LEA	T								0.951	8.18	252.73	16.36	0	1.48	0.949	2.36				1.79																	
2013	132304	H	0.93	0.36	27.61	0.22	0		0.61	0.944	0.36	27.61	0.22	0	1.11	0.949	1.34				1.79																	
2013	132308	E	0.954	0	0.34	0	0		2.11	0.942	0.14	1.94	0	0	1.11	0.949	0.22				1.79																	
2013	132312	E	0.946	0	1.14	0	0		1.8	0.942	0.14	1.94	0	0	1.11	0.949	0.22				1.79																	
2013	132328	E	0.948	0.23	4.32	0	0		1.94	0.942	0.14	1.94	0	0	1.11	0.949	0.22				1.79																	
2013	132329	M	0.95	0.23	13.48	0.23	0		1.34	0.944	0.55	24.33	0.25	0	1.11	0.949	0.91				1.79																	
2013	132330	M	0.945	0.9	36.2	0.26	0		1.12	0.944	0.55	24.33	0.25	0	1.11	0.949	0.91				1.79																	
2013	132332	E	0.948	0	1.03	0	0		1.62	0.942	0.14	1.94	0	0	1.11	0.949	0.22				1.79																	
2013	132336	E	0.952	0.44	3.08	0	0		2.46	0.942	0.14	1.94	0	0	1.11	0.949	0.22				1.79																	
2013	132LEA	E								0.942	0.14	1.94	0	0	1.11	0.949	0.22				1.79																	
2013	132LEA	H								0.944	0.36	27.61	0.22	0	1.11	0.949	1.34				1.79																	
2013	132LEA	M								0.944	0.55	24.33	0.25	0	1.11	0.949	0.91				1.79																	
2013	13A000	A	0.964	0	0.9	0	0		2.07							0.953	0.4				1.79																	
2013	140304	E	0.955	0	2.14	0	0		1.93	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140305	H	0.958	0	1.4	0	0		0.62	0.951	1.2	10.35	0.03	0	1.89	0.949	1.34				1.79																	
2013	140306	T	0.786	1.79	278.57	17.86	0		1.22	0.946	1.79	278.57	17.86	0	1.89	0.949	2.36				1.79																	
2013	140307	E	0.96	0	4	0	0		0.44	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140308	I	0.963	0	2.85	0	0		1.62	0.954	0	2	0	0	1.89	0.952	0.33				1.79																	
2013	140309	H	0.966	0.26	2.09	0	0		3.45	0.951	1.2	10.35	0.03	0	1.89	0.949	1.34				1.79																	
2013	140312	E	0.951	0.18	2.19	0	0		2.13	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140316	E	0.954	0	1.01	0	0		2.88	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140324	E	0.952	0	0.92	0	0		1.88	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140332	M	0.952	0.47	14.51	0	0		1.73	0.951	0.63	11.7	0	0	1.89	0.949	0.91				1.79																	
2013	140336	M	0.958	0.47	7.2	0	0		2.08	0.951	0.63	11.7	0	0	1.89	0.949	0.91				1.79																	
2013	140340	E	0.955	0	6.27	0	0		2.47	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140344	I	0.957	0	1.81	0	0		1.37	0.954	0	2	0	0	1.89	0.952	0.33				1.79																	
2013	140348	H	0.941	1.54	9.61	0	0		2.14	0.951	1.2	10.35	0.03	0	1.89	0.949	1.34				1.79																	
2013	140352	E	0.956	0.28	1.8	0	0		2.9	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140356	M	0.948	1.15	16.92	0	0		1.67	0.951	0.63	11.7	0	0	1.89	0.949	0.91				1.79																	
2013	140360	I	0.957	0	1.3	0	0		1.04	0.954	0	2	0	0	1.89	0.952	0.33				1.79																	
2013	140368	M	0.951	0.2	5.51	0	0		1.63	0.951	0.63	11.7	0	0	1.89	0.949	0.91				1.79																	
2013	140372	E	0.953	0	2.23	0	0		2.05	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140376	I	0.958	0	1.39	0	0		0.94	0.954	0	2	0	0	1.89	0.952	0.33				1.79																	
2013	140384	E	0.962	0.32	4.15	0	0		1.46	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140386	H	0.936	1.34	8.51	0	0		2.76	0.951	1.2	10.35	0.03	0	1.89	0.949	1.34				1.79																	
2013	140388	E	0.946	0	5.42	0	0		1.75	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140390	H	0.933	1.33	20.61	0.12	0		2.11	0.951	1.2	10.35	0.03	0	1.89	0.949	1.34				1.79																	
2013	140392	E	0.944	0.56	17.88	0	0		1.4	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140396	E	0.942	0.58	5.56	0	0		1.85	0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140LEA	E								0.951	0.14	3.54	0	0	1.89	0.949	0.22				1.79																	
2013	140LEA	H								0.951	1.2	10.35	0.03	0	1.89	0.949	1.34				1.79																	
2013	140LEA	I								0.954	0	2	0	0	1.89	0.952	0.33				1.79																	
2013	140LEA	M								0.951	0.63	11.7	0	0	1.89	0.949	0.91				1.79																	
2013	140LEA	T								0.946	1.79	278.57	17.86	0	1.89	0.949	2.36				1.79																	
2013	150304	H	0.957	0.71	6.67	0	0		1.29	0.949	0.52	5.42	0	0	1.43	0.949	1.34				1.79																	
2013	150308	E	0.948	0	0.72	0	0		1.99	0.951	0	1.47	0	0	1.43	0.949	0.22				1.79																	
2013	150310	E	0.944	0	2.37	0	0		1.92	0.951	0	1.47	0	0	1.43	0.949	0.22				1.79																	
2013	150312	M	0.95	0	2.31	0	0		1.22	0.949	0	2.31	0	0	1.43	0.949	0.91				1.79																	
2013	150700	H	0.941	0	1.97	0	0		0.65	0.949	0.52	5.42	0	0	1.43	0.949	1.34				1.79																	
2013	150LEA	E								0.951	0	1.47	0	0	1.43	0.949	0.22				1.79																	
2013	150LEA	H								0.949	0.52	5.42	0	0	1.43	0.949	1.34				1.79																	
2013	150LEA	M								0.949	0	2.31	0	0	1.43	0.949	0.91				1.79																	
2013	160304	I	0.948	0	0	0	0		1.48	0.949	0.19	6.56	0	0	2.12	0.952	0.33				1.79																	
2013	160306	E	0.955	0.24	2.84	0	0		1.96	0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160308	E	0.946	0	6.15	0	0		1.66	0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160310	M	0.952	0.34	4.14	0	0		1.57	0.951	0.51	8.94	0	0	2.12	0.949	0.91				1.79																	
2013	160311	M	0.953	0.3	3.56	0	0		1.79	0.951	0.51	8.94	0	0	2.12	0.949	0.91				1.79																	
2013	160313	T	0.94	1.88	26.69	0.38	0		1.75	0.952	1.88	26.69	0.38	0	2.12	0.949	2.36				1.79																	
2013	160314	H	0.958	0.81	16.44	0.35	0		2.47	0.951	0.79	25.7	0.2	0	2.12	0.949	1.34				1.79																	
2013	160316	I	0.927	0	1.61	0	0		1.3	0.949	0.19	6.56	0	0	2.12	0.952	0.33				1.79																	
2013	160317	E	0.958	0.7	1.76	0	0		1.86	0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160318	M	0.949	0.95	12.36	0	0		2.12	0.951	0.51	8.94	0	0	2.12	0.949	0.91				1.79																	
2013	160322	E	0.954	0.6	0.6	0	0		1.9	0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160324	E	0.954	0.77	5.42	0	0		3.04	0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160326	M	0.949	0.41	15.57	0	0		1.45	0.951	0.51	8.94	0	0	2.12	0.949	0.91				1.79																	
2013	160332	I	0.939	0.34	10.77	0	0		2.35	0.949	0.19	6.56	0	0	2.12	0.952	0.33				1.79																	
2013	160344	H	0.949	0.77	32.56	0.09	0		2.82	0.951	0.79	25.7	0.2	0	2.12	0.949	1.34				1.79																	
2013	160352	E	0.958	0.53	2.11	0	0		3.31	0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160LEA	E								0.95	0.51	3.15	0	0	2.12	0.949	0.22				1.79																	
2013	160LEA	H								0.951	0.79	25.7	0.2	0	2.12	0.949	1.34				1.79																	
2013	160LEA	I								0.949	0.19	6.56	0	0	2.12	0.952	0.33				1.79																	
2013	160LEA	M								0.951	0.51	8.94	0	0	2.12	0.949	0.91				1.79																	
2013	160LEA	T								0.952	1.88	26.69	0.38	0	2.12	0.949	2.36				1.79																	
2013	16A000	H	0.815	0	0	0	0									0.949	1.34				1.79																	
2013	16B000	E	0.951	0	0.54	0	0		2.07							0.949	0.22				1.79																	
2013	170316	H	0.935	1.15	67.31	0.38	0		1.31	0.937	1.15	67.31	0.38	0	1.41	0.949	1.34				1.79																	
2013	170334	E	0.943	0.68	0.91	0	0		2.13	0.937	0.39	3.5	0	0	1.41	0.949	0.22				1.79																	
2013	170338	M	0.939	0.99	29.66	0.28	0		1.44	0.938	0.99	29.66	0.28	0	1.41	0.949	0.91				1.79																	
2013	170339	E	0.94	0.3	7.23	0	0		1.44	0.937	0.39	3.5	0	0	1.41	0.949	0.22				1.79																	
2013	170342	E	0.937	0.3	3.93	0	0		1.31	0.937	0.39	3.5	0	0	1.41	0.949	0.22				1.79																	
2013	170344	E	0.94	0	2.17	0	0		0.97	0.937	0.39	3.5	0	0	1.41	0.949	0.22				1.79																	
2013	170LEA	E								0.937	0.39	3.5	0	0	1.41	0.949	0.22				1.79																	
2013	170LEA	H								0.937	1.15	67.31	0.38	0	1.41	0.949	1.34				1.79																	
2013	170LEA	M								0.938	0.99	29.66	0.28	0	1.41	0.949	0.91				1.79																	
2013	180302	M	0.964	0.74	12.8	0	0		1.35	0.955	0.7	9.78	0	0	1.67	0.949	0.91				1.79																	
2013	180304	E	0.959	0.15	1.22	0	0		2.13	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180308	H	0.959	2.46	13.74	0.11	0		1.59	0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180312	E	0.968	0.32	1.59	0	0		1.62	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180316	E	0.961	0.14	2.44	0	0		2.39	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180320	H	0.944	2.48	8.52	0	0		1.5	0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180323	T	0.935	0	19.57	0	0		0.43	0.955	0	19.57	0	0	1.67	0.949	2.36				1.79																	
2013	180324	E	0.95	0	4.16	0	0		1.58	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180325	H	0.989	0.26	1.58	0	0		3.91	0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180326	E	0.964	0.19	3.45	0	0		1.77	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180332	E	0.954	0.24	2.93	0	0		1.29	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180336	E	0.964	0.38	5.11	0	0		1.6	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180340	H	0.948	0.77	6.1	0	0		1.78	0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180342	M	0.961	0.53	7.22	0	0		1.54	0.955	0.7	9.78	0	0	1.67	0.949	0.91				1.79																	
2013	180343	E	0.959	0.79	3.34	0	0		1.57	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180344	E	0.962	0.18	3.07	0	0		2.35	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180346	M	0.962	0.2	15	0	0		1.19	0.955	0.7	9.78	0	0	1.67	0.949	0.91				1.79																	
2013	180348	H	0.962	0.6	9.86	0	0		1.45	0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180352	M	0.957	0.46	3.2	0	0		1.01	0.955	0.7	9.78	0	0	1.67	0.949	0.91				1.79																	
2013	180356	E	0.963	0.13	4.98	0	0		2.23	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180360	E	0.959	0	1.62	0	0		2.01	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180364	M	0.956	1.48	9.23	0	0		1.63	0.955	0.7	9.78	0	0	1.67	0.949	0.91				1.79																	
2013	180368	E	0.958	0.17	2.27	0	0		1.86	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180372	E	0.964	0.69	6.78	0	0		1.97	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180376	H	0.914	1.11	11.25	0	0		1.79	0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180379	E	0.962	0	2.88	0	0		2.07	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180380	E	0.956	1.06	6.88	0	0		1.93	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180388	E	0.96	0.48	5.46	0	0		1.44	0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180LEA	E								0.955	0.3	3.7	0	0	1.67	0.949	0.22				1.79																	
2013	180LEA	H								0.957	1.37	9.29	0.02	0	1.67	0.949	1.34				1.79																	
2013	180LEA	M								0.955	0.7	9.78	0	0	1.67	0.949	0.91				1.79																	
2013	180LEA	T								0.955	0	19.57	0	0	1.67	0.949	2.36				1.79																	
2013	181312	M	0.967	0.55	6.74	0	0		2.19	0.959	0.7	10.2	0	0	2.23	0.949	0.91				1.79																	
2013	181316	M	0.96	0.89	14.41	0	0		1.7	0.959	0.7	10.2	0	0	2.23	0.949	0.91				1.79																	
