year	unit_code	szip_ad	type_cd	closed_ind	new_ind	category_cd	grade_range_cd	calendar_type_txt	sna_pgm_type_cd	school_type_txt	calendar_only_txt	title1_type_cd	clp_ind	focus_clp_ind	summer_program_ind	asm_no_spg_ind	no_data_spg_ind	esea_status	student_num	lea_avg_student_num	st_avg_student_num	Grad_project_status	stem
2014	270318	27958	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								575	458	665		
2014	270320	27965	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	251	292	496		
2014	270LEA	27929	P	0	0	H														604	837		
2014	270LEA	27929	P	0	0	E														292	496		
2014	270LEA	27929	P	0	0	M														458	665		
2014	27A000	27927	C	0	0	E	K-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								18		496		
2014	280302	27920	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							298	479	496		
2014	280304	27920	P	0	0	T	6-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								286	155	259	Y	
2014	280306	27954	P	0	0	T	7-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar							P	24	155	259	Y	
2014	280308	27949	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								456	479	496		
2014	280310	27959	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	559	479	496		
2014	280312	27954	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							723	479	496		
2014	280316	27954	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								451	624	837	Y	
2014	280320	27954	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								379	503	665		
2014	280324	27948	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							361	479	496		
2014	280328	27948	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								626	503	665		
2014	280330	27948	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								797	624	837	Y	
2014	280LEA	27959	P	0	0	E														479	496		
2014	280LEA	27959	P	0	0	H														624	837		
2014	280LEA	27959	P	0	0	T														155	259		
2014	280LEA	27959	P	0	0	M														503	665		
2014	290302	27360	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							344	485	496		
2014	290306	27295	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								549	485	496		
2014	290307	27292	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							380	485	496		
2014	290308	27292	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								965	746	837	Y	
2014	290309	27292	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								818	702	665		
2014	290310	27292	P	1	0		SP-ED	Special Education, Traditional Calendar	S	Special Education	Traditional Calendar								95			N	
2014	290312	27295	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							457	485	496		
2014	290314	27292	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar							P	79	79	259	Y	
2014	290315	27295	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								115	746	837	Y	
2014	290316	27292	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								532	485	496		
2014	290320	27239	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							386	485	496		
2014	290322	27360	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								773	702	665		
2014	290324	27360	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								939	746	837	Y	
2014	290328	27360	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							529	485	496		
2014	290330	27127	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								462	485	496		
2014	290332	27360	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							569	485	496		
2014	290333	27107	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								459	485	496		
2014	290334	27360	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								705	702	665		
2014	290336	27360	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1207	746	837	Y	
2014	290344	27295	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								525	485	496		
2014	290348	27295	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1491	746	837	Y	
2014	290350	27295	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								813	702	665		
2014	290351	27107	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								746	702	665		
2014	290352	27360	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							442	485	496		
2014	290356	27295	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							389	485	496		
2014	290364	27292	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							251	485	496		
2014	290365	27239	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								416	746	837	Y	
2014	290366	27292	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							621	485	496		
2014	290367	27239	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								382	702	665		
2014	290375	27295	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							390	485	496		
2014	290376	27295	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								675	702	665		
2014	290380	27107	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								854	485	496		
2014	290384	27295	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							592	485	496		
2014	290388	27295	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								748	746	837	Y	
2014	290389	27292	P	0	0	H	9-10	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								87	746	837		
2014	290LEA	27292	P	0	0	M														702	665		
2014	290LEA	27292	P	0	0	T														79	259		
2014	290LEA	27292	P	0	0	E														485	496		
2014	290LEA	27292	P	0	0	H														746	837		
2014	291308	27292	P	0	0	E	1-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							600	399	496		
2014	291332	27292	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							664	664	665		
2014	291336	27292	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								733	733	837	N	
2014	291340	27292	P	0	0	E	1-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	360	399	496		
2014	291348	27292	P	0	0	E	PK-K	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							292	399	496		
2014	291350	27292	P	1	0	A	K-12	Special Education, Traditional Calendar	S	Special Education	Traditional Calendar								33	33	442	N	
2014	291352	27292	P	0	0	E	1-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							342	399	496		
2014	291LEA	27292	P	0	0	A														33	442		
2014	291LEA	27292	P	0	0	E														399	496		
2014	291LEA	27292	P	0	0	M														664	665		
2014	291LEA	27292	P	0	0	H														733	837		
2014	292316	27360	P	0	0	E	4-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							330	563	496		
2014	292318	27360	P	0	0	E	PK-3	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							796	563	496		
2014	292320	27360	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								546	546	665		
2014	292324	27360	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								660	660	837	Y	
2014	292LEA	27360	P	0	0	M														546	665		
2014	292LEA	27360	P	0	0	E														563	496		
2014	292LEA	27360	P	0	0	H														660	837		
2014	300306	27028	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar	Y							22	22	259	N	
2014	300308	27014	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							468	482	496		
2014	300310	27028	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	380	482	496		
2014	300312	27028	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1746	954	837	N	
2014	300314	27028	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								162	954	837	N	
2014	300320	27028	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	566	482	496		
2014	300325	27028	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								468	516	665		
2014	300326	27028	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							515	482	496		
2014	300328	27006	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								557	482	496		
2014	300330	27028	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								545	516	665		
2014	300336	27028	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							405	482	496		
2014	300337	27006	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								536	516	665		
2014	300LEA	27028	P	0	0	T														22	259		
2014	300LEA	27028	P	0	0	H														954	837		
2014	300LEA	27028	P	0	0	M														516	665		
2014	300LEA	27028	P	0	0	E														482	496		
2014	310304	28508	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							917	619	454		
2014	310308	28518	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							966	619	454		
2014	310324	28458	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							538	538	665		
2014	310330	28521	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							592	619	454		
2014	310336	28398	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							545	625	496		
2014	310338	28349	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								168	583	837	Y	
2014	310340	28349	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							393	619	454		
2014	310344	28518	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								921	583	837	Y	
2014	310352	28398	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								663	583	837	Y	
2014	310356	28349	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							390	625	496		
2014	310360	28365	P	0	0	E	PK-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	636	625	496		
2014	310364	28365	P	0	0	T	7-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								511	511	259	Y	
2014	310384	28458	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							769	625	496		
2014	310388	28466	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	783	625	496		
2014	310392	28464	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								579	583	837	Y	
2014	310396	28398	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							226	619	454		
2014	310LEA	28349	P	0	0	H														583	837		
2014	310LEA	28349	P	0	0	T														511	259		
2014	310LEA	28349	P	0	0	I														619	454		
2014	310LEA	28349	P	0	0	M														538	665		
2014	310LEA	28349	P	0	0	E														625	496		
2014	320304	27703	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	682	534	496		
2014	320306	27704	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								678	618	665		
2014	320308	27701	P	0	0	E	PK-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y						R	364	534	496		
2014	320309	27707	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								336	776	837	N	
2014	320310	27701	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							614	534	496		
2014	320312	27707	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1743	776	837	N	
2014	320313	27712	P	0	0	E	K-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar								578	534	496		
2014	320314	27704	P	0	0	M	6-9	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y						P	258	618	665		
2014	320315	27712	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	634	534	496		
2014	320316	27712	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1151	618	665		
2014	320317	27704	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								325	776	837	N	
2014	320318	27704	P	0	0	E	K-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y						F	521	534	496		
2014	320319	27707	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	869	534	496		
2014	320320	27704	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						P	673	534	496		
2014	320322	27703	P	0	0	H	8-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar							P	194	776	837	N	
2014	320323	27701	P	0	0	T	6-12	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								1561	832	259	N	
2014	320324	27705	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	690	534	496		
2014	320325	27707	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar							P	1210	776	837	N	
2014	320327	27707	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	656	534	496		
2014	320328	27704	P	0	0	E	PK-5	Regular School, Year-Round Calendar	Y	Regular School	Year-Round Calendar	Y							585	534	496		
2014	320329	27703	P	0	0		UN-GR	Vocational Education, Traditional Calendar	V	Vocational Education	Traditional Calendar								0			N	
2014	320332	27705	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	689	534	496		
2014	320336	27710	P	1	0	A	K-12	Hospital School	H	Hospital School									58	58	442	N	
2014	320338	27707	P	0	0	M	6-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								522	618	665		
2014	320339	27707	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							453	534	496		
2014	320340	27712	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								395	534	496		
2014	320341	27704	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar								102	832	259	N	
