Experience	year	unit_code	category_cd	pct_tch	lea_pct_tch	lea_pct_prin	st_pct_tch	st_pct_prin
4-10 Years	2014	920626	E	0.289	0.313	0.45	0.291	0.418
4-10 Years	2014	920628	E	0.279	0.313	0.45	0.291	0.418
4-10 Years	2014	920632	E	0.205	0.313	0.45	0.291	0.418
4-10 Years	2014	920636	M	0.067	0.285	0.45	0.274	0.418
4-10 Years	2014	920700	H	0.333	0.27	0.45	0.251	0.418
4-10 Years	2014	920701	H	0.304	0.27	0.45	0.251	0.418
4-10 Years	2014	920702	H	0.259	0.27	0.45	0.251	0.418
4-10 Years	2014	920703	H	0.231	0.27	0.45	0.251	0.418
4-10 Years	2014	92B000	M				0.274	0.418
4-10 Years	2014	92D000	I				0.278	0.418
4-10 Years	2014	92E000	I				0.278	0.418
4-10 Years	2014	92F000	A				0.25	0.418
4-10 Years	2014	92G000	A				0.25	0.418
4-10 Years	2014	92K000	H				0.251	0.418
4-10 Years	2014	92L000	E				0.291	0.418
4-10 Years	2014	92M000	I				0.278	0.418
4-10 Years	2014	92N000	I				0.278	0.418
4-10 Years	2014	92P000	T				0.257	0.418
4-10 Years	2014	92Q000	E				0.291	0.418
4-10 Years	2014	92R000	I				0.278	0.418
4-10 Years	2014	92S000	I				0.278	0.418
4-10 Years	2014	92T000	I				0.278	0.418
4-10 Years	2014	92U000	H				0.251	0.418
4-10 Years	2014	930330	E	0.391	0.263	0.25	0.291	0.418
4-10 Years	2014	930340	E	0.227	0.263	0.25	0.291	0.418
4-10 Years	2014	930344	E	0.2	0.263	0.25	0.291	0.418
4-10 Years	2014	930348	E	0.188	0.263	0.25	0.291	0.418
4-10 Years	2014	930352	H	0.054	0.054	0.25	0.251	0.418
4-10 Years	2014	930354	M	0.152	0.152	0.25	0.274	0.418
4-10 Years	2014	930360	H	0	0.054	0.25	0.251	0.418
4-10 Years	2014	930700	H	0.083	0.054	0.25	0.251	0.418
4-10 Years	2014	93A000	A				0.25	0.418
4-10 Years	2014	940306	E	0.2	0.128	0.2	0.291	0.418
4-10 Years	2014	940308	T	0.118	0.118	0.2	0.257	0.418
4-10 Years	2014	940314	E	0.094	0.128	0.2	0.291	0.418
4-10 Years	2014	940316	H	0.129	0.129	0.2	0.251	0.418
4-10 Years	2014	940328	M	0.111	0.111	0.2	0.274	0.418
4-10 Years	2014	94Z000	H	0.571			0.251	0.418
4-10 Years	2014	950308	I	0.412	0.235	0.444	0.278	0.418
4-10 Years	2014	950312	I	0.103	0.235	0.444	0.278	0.418
4-10 Years	2014	950316	I	0.286	0.235	0.444	0.278	0.418
4-10 Years	2014	950320	I	0.194	0.235	0.444	0.278	0.418
4-10 Years	2014	950322	I	0.262	0.235	0.444	0.278	0.418
4-10 Years	2014	950324	I	0.158	0.235	0.444	0.278	0.418
4-10 Years	2014	950328	I	0.306	0.235	0.444	0.278	0.418
4-10 Years	2014	950332	I	0.154	0.235	0.444	0.278	0.418
4-10 Years	2014	950336	H	0.144	0.144	0.444	0.251	0.418
4-10 Years	2014	95A000	I				0.278	0.418
4-10 Years	2014	960312	M	0.094	0.248	0.516	0.274	0.418
4-10 Years	2014	960314	E	0.388	0.305	0.516	0.291	0.418
4-10 Years	2014	960316	E	0.244	0.305	0.516	0.291	0.418
4-10 Years	2014	960318	E	0.259	0.305	0.516	0.291	0.418
4-10 Years	2014	960324	H	0.137	0.229	0.516	0.251	0.418
4-10 Years	2014	960326	M	0.308	0.248	0.516	0.274	0.418
4-10 Years	2014	960329	E	0.34	0.305	0.516	0.291	0.418
4-10 Years	2014	960330	H	0.273	0.229	0.516	0.251	0.418
4-10 Years	2014	960331	M	0.229	0.248	0.516	0.274	0.418
4-10 Years	2014	960332	A	0.118	0.118	0.516	0.25	0.418
4-10 Years	2014	960334	E	0.3	0.305	0.516	0.291	0.418
4-10 Years	2014	960335	H	0.205	0.229	0.516	0.251	0.418
4-10 Years	2014	960336	I	0.321	0.321	0.516	0.278	0.418
4-10 Years	2014	960340	M	0.313	0.248	0.516	0.274	0.418
4-10 Years	2014	960344	E	0.25	0.305	0.516	0.291	0.418
4-10 Years	2014	960348	M	0.214	0.248	0.516	0.274	0.418
4-10 Years	2014	960360	M	0.298	0.248	0.516	0.274	0.418
4-10 Years	2014	960370	E	0.293	0.305	0.516	0.291	0.418
4-10 Years	2014	960372	H	0.194	0.229	0.516	0.251	0.418
4-10 Years	2014	960374	M	0.222	0.248	0.516	0.274	0.418
4-10 Years	2014	960376	E	0.25	0.305	0.516	0.291	0.418
4-10 Years	2014	960380	H	0.324	0.229	0.516	0.251	0.418
4-10 Years	2014	960382	E	0.27	0.305	0.516	0.291	0.418
4-10 Years	2014	960386	T	0.322	0.315	0.516	0.257	0.418
4-10 Years	2014	960388	E	0.405	0.305	0.516	0.291	0.418
4-10 Years	2014	960390	E	0.421	0.305	0.516	0.291	0.418
4-10 Years	2014	960450	E	0.262	0.305	0.516	0.291	0.418
4-10 Years	2014	960454	E	0.26	0.305	0.516	0.291	0.418
4-10 Years	2014	960488	T	0.2	0.315	0.516	0.257	0.418
4-10 Years	2014	960490	H	0.182	0.229	0.516	0.251	0.418
4-10 Years	2014	960700	T	0.348	0.315	0.516	0.257	0.418
4-10 Years	2014	96C000	E				0.291	0.418
4-10 Years	2014	970308	E	0.273	0.371	0.591	0.291	0.418
4-10 Years	2014	970310	E	0.5	0.371	0.591	0.291	0.418
4-10 Years	2014	970312	E	0.206	0.371	0.591	0.291	0.418
4-10 Years	2014	970315	M	0.163	0.184	0.591	0.274	0.418
4-10 Years	2014	970320	H	0.353	0.216	0.591	0.251	0.418
4-10 Years	2014	970322	M	0.267	0.184	0.591	0.274	0.418
4-10 Years	2014	970337	E	0.442	0.371	0.591	0.291	0.418
4-10 Years	2014	970340	E	0.2	0.371	0.591	0.291	0.418
4-10 Years	2014	970344	E	0.438	0.371	0.591	0.291	0.418
4-10 Years	2014	970348	E	0.371	0.371	0.591	0.291	0.418
4-10 Years	2014	970352	E	0.607	0.371	0.591	0.291	0.418
4-10 Years	2014	970356	H	0.17	0.216	0.591	0.251	0.418
4-10 Years	2014	970358	M	0.222	0.184	0.591	0.274	0.418
4-10 Years	2014	970360	E	0.15	0.371	0.591	0.291	0.418
4-10 Years	2014	970368	E	0.571	0.371	0.591	0.291	0.418
4-10 Years	2014	970370	E	0.45	0.371	0.591	0.291	0.418
4-10 Years	2014	970376	E	0.25	0.371	0.591	0.291	0.418
4-10 Years	2014	970388	H	0.214	0.216	0.591	0.251	0.418
4-10 Years	2014	970389	M	0.105	0.184	0.591	0.274	0.418
4-10 Years	2014	970390	H	0.158	0.216	0.591	0.251	0.418
4-10 Years	2014	970392	E	0.259	0.371	0.591	0.291	0.418
4-10 Years	2014	970393	H	0.3	0.216	0.591	0.251	0.418
4-10 Years	2014	97D000	I				0.278	0.418
4-10 Years	2014	980306	T	0.167	0.167	0.36	0.257	0.418
4-10 Years	2014	980308	E	0.37	0.297	0.36	0.291	0.418
4-10 Years	2014	980317	M	0.409	0.36	0.36	0.274	0.418
4-10 Years	2014	980318	H	0.279	0.251	0.36	0.251	0.418
4-10 Years	2014	980320	E	0.429	0.297	0.36	0.291	0.418
4-10 Years	2014	980324	M	0.333	0.36	0.36	0.274	0.418
4-10 Years	2014	980336	H	0.239	0.251	0.36	0.251	0.418
4-10 Years	2014	980338	M	0.324	0.36	0.36	0.274	0.418
4-10 Years	2014	980340	E	0.25	0.297	0.36	0.291	0.418
4-10 Years	2014	980342	H	0.247	0.251	0.36	0.251	0.418
4-10 Years	2014	980344	E	0.286	0.297	0.36	0.291	0.418
4-10 Years	2014	980348	E	0.2	0.297	0.36	0.291	0.418
4-10 Years	2014	980352	E	0.32	0.297	0.36	0.291	0.418
4-10 Years	2014	980356	E	0.313	0.297	0.36	0.291	0.418
4-10 Years	2014	980357	E	0.381	0.297	0.36	0.291	0.418
4-10 Years	2014	980360	E	0.31	0.297	0.36	0.291	0.418
4-10 Years	2014	980364	E	0.133	0.297	0.36	0.291	0.418
4-10 Years	2014	980380	M	0.417	0.36	0.36	0.274	0.418
4-10 Years	2014	980384	M	0.407	0.36	0.36	0.274	0.418
4-10 Years	2014	980388	E	0.3	0.297	0.36	0.291	0.418
4-10 Years	2014	980390	M	0.3	0.36	0.36	0.274	0.418
4-10 Years	2014	980392	E	0.259	0.297	0.36	0.291	0.418
4-10 Years	2014	980396	E	0.357	0.297	0.36	0.291	0.418
4-10 Years	2014	980398	H	0.2	0.251	0.36	0.251	0.418
4-10 Years	2014	980400	E	0.259	0.297	0.36	0.291	0.418
4-10 Years	2014	98A000	I				0.278	0.418
4-10 Years	2014	990304	A	0.167	0.265	0.286	0.25	0.418
4-10 Years	2014	990308	I	0.2	0.302	0.286	0.278	0.418
4-10 Years	2014	990312	E	0.25	0.374	0.286	0.291	0.418
4-10 Years	2014	990316	E	0.5	0.374	0.286	0.291	0.418
4-10 Years	2014	990320	E	0.313	0.374	0.286	0.291	0.418
4-10 Years	2014	990321	M	0.226	0.255	0.286	0.274	0.418
4-10 Years	2014	990322	H	0.21	0.274	0.286	0.251	0.418
4-10 Years	2014	990324	E	0.478	0.374	0.286	0.291	0.418
4-10 Years	2014	990325	M	0.292	0.255	0.286	0.274	0.418
4-10 Years	2014	990326	H	0.31	0.274	0.286	0.251	0.418
4-10 Years	2014	990328	E	0.342	0.374	0.286	0.291	0.418
4-10 Years	2014	990332	H	0.556	0.274	0.286	0.251	0.418
4-10 Years	2014	990336	I	0.349	0.302	0.286	0.278	0.418
4-10 Years	2014	990340	A	0.5	0.265	0.286	0.25	0.418
4-10 Years	2014	995304	E	0.364	0.286	0.333	0.291	0.418
4-10 Years	2014	995308	E	0.333	0.286	0.333	0.291	0.418
4-10 Years	2014	995312	E	0.28	0.286	0.333	0.291	0.418
4-10 Years	2014	995316	M	0.304	0.348	0.333	0.274	0.418
4-10 Years	2014	995320	E	0.125	0.286	0.333	0.291	0.418
4-10 Years	2014	995324	M	0.391	0.348	0.333	0.274	0.418
4-10 Years	2014	995328	E	0.231	0.286	0.333	0.291	0.418
4-10 Years	2014	995330	H	0.255	0.255	0.333	0.251	0.418
4-10 Years	2014	995336	E	0.429	0.286	0.333	0.291	0.418
0-3 Years	2014	NC-SEA	A				0.218	0.436
0-3 Years	2014	NC-SEA	E				0.22	0.436
0-3 Years	2014	NC-SEA	H				0.21	0.436
0-3 Years	2014	NC-SEA	I				0.245	0.436
0-3 Years	2014	NC-SEA	M				0.237	0.436
0-3 Years	2014	NC-SEA	T				0.237	0.436
4-10 Years	2014	NC-SEA	A				0.25	0.418
4-10 Years	2014	NC-SEA	E				0.291	0.418
4-10 Years	2014	NC-SEA	H				0.251	0.418
4-10 Years	2014	NC-SEA	I				0.278	0.418
4-10 Years	2014	NC-SEA	M				0.274	0.418
4-10 Years	2014	NC-SEA	T				0.257	0.418
10+ Years	2014	NC-SEA	A				0.533	0.146
10+ Years	2014	NC-SEA	E				0.49	0.146
10+ Years	2014	NC-SEA	H				0.539	0.146
10+ Years	2014	NC-SEA	I				0.476	0.146
10+ Years	2014	NC-SEA	M				0.49	0.146
10+ Years	2014	NC-SEA	T				0.506	0.146
0-3 Years	2013	010LEA	A		0.412	0.583	0.175	0.425
0-3 Years	2013	010LEA	E		0.217	0.583	0.198	0.425
0-3 Years	2013	010LEA	H		0.165	0.583	0.195	0.425
0-3 Years	2013	010LEA	M		0.223	0.583	0.213	0.425
0-3 Years	2013	020LEA	E		0.152	0.5	0.198	0.425
0-3 Years	2013	020LEA	H		0.13	0.5	0.195	0.425
0-3 Years	2013	020LEA	M		0.175	0.5	0.213	0.425
0-3 Years	2013	030LEA	H		0.121	0.5	0.195	0.425
0-3 Years	2013	030LEA	I		0.107	0.5	0.223	0.425
0-3 Years	2013	040LEA	E		0.147	0.455	0.198	0.425
0-3 Years	2013	040LEA	H		0.24	0.455	0.195	0.425
0-3 Years	2013	040LEA	M		0.189	0.455	0.213	0.425
0-3 Years	2013	040LEA	T			0.455	0.231	0.425
0-3 Years	2013	050LEA	E		0.082	0.8	0.198	0.425
0-3 Years	2013	050LEA	H		0.047	0.8	0.195	0.425
0-3 Years	2013	050LEA	M		0.154	0.8	0.213	0.425
0-3 Years	2013	060LEA	E		0.111	0.364	0.198	0.425
0-3 Years	2013	060LEA	H		0.128	0.364	0.195	0.425
0-3 Years	2013	060LEA	M		0.19	0.364	0.213	0.425
0-3 Years	2013	060LEA	T			0.364	0.231	0.425
0-3 Years	2013	070LEA	E		0.142	0.571	0.198	0.425
0-3 Years	2013	070LEA	H		0.165	0.571	0.195	0.425
0-3 Years	2013	070LEA	I		0.094	0.571	0.223	0.425
0-3 Years	2013	070LEA	M		0.185	0.571	0.213	0.425
0-3 Years	2013	070LEA	T		0.1	0.571	0.231	0.425
0-3 Years	2013	080LEA	E		0.167	0.75	0.198	0.425
0-3 Years	2013	080LEA	H		0.386	0.75	0.195	0.425
0-3 Years	2013	080LEA	M		0.382	0.75	0.213	0.425
0-3 Years	2013	080LEA	T			0.75	0.231	0.425
0-3 Years	2013	090LEA	E		0.139	0.692	0.198	0.425
0-3 Years	2013	090LEA	H		0.129	0.692	0.195	0.425
0-3 Years	2013	090LEA	I		0.143	0.692	0.223	0.425
0-3 Years	2013	090LEA	M		0.177	0.692	0.213	0.425
0-3 Years	2013	090LEA	T			0.692	0.231	0.425
0-3 Years	2013	100LEA	E		0.133	0.368	0.198	0.425
0-3 Years	2013	100LEA	H		0.191	0.368	0.195	0.425
0-3 Years	2013	100LEA	I		0.103	0.368	0.223	0.425
0-3 Years	2013	100LEA	M		0.204	0.368	0.213	0.425
0-3 Years	2013	100LEA	T		0.278	0.368	0.231	0.425
0-3 Years	2013	110LEA	E		0.165	0.429	0.198	0.425
0-3 Years	2013	110LEA	H		0.149	0.429	0.195	0.425
0-3 Years	2013	110LEA	M		0.158	0.429	0.213	0.425
0-3 Years	2013	111LEA	E		0.283	0.375	0.198	0.425
0-3 Years	2013	111LEA	H		0.117	0.375	0.195	0.425
0-3 Years	2013	111LEA	M		0.154	0.375	0.213	0.425
0-3 Years	2013	111LEA	T			0.375	0.231	0.425
0-3 Years	2013	120LEA	E		0.096	0.481	0.198	0.425
0-3 Years	2013	120LEA	H		0.128	0.481	0.195	0.425
0-3 Years	2013	120LEA	M		0.162	0.481	0.213	0.425
0-3 Years	2013	120LEA	T		0.25	0.481	0.231	0.425
0-3 Years	2013	130LEA	E		0.186	0.395	0.198	0.425
0-3 Years	2013	130LEA	H		0.215	0.395	0.195	0.425
0-3 Years	2013	130LEA	M		0.174	0.395	0.213	0.425
0-3 Years	2013	130LEA	T		0.357	0.395	0.231	0.425
0-3 Years	2013	132LEA	E		0.169	0.5	0.198	0.425
0-3 Years	2013	132LEA	H		0.131	0.5	0.195	0.425
0-3 Years	2013	132LEA	M		0.142	0.5	0.213	0.425
0-3 Years	2013	140LEA	E		0.136	0.462	0.198	0.425
0-3 Years	2013	140LEA	H		0.145	0.462	0.195	0.425
0-3 Years	2013	140LEA	I		0.132	0.462	0.223	0.425
0-3 Years	2013	140LEA	M		0.168	0.462	0.213	0.425
0-3 Years	2013	140LEA	T		0.385	0.462	0.231	0.425
0-3 Years	2013	150LEA	E		0.063	0.6	0.198	0.425
0-3 Years	2013	150LEA	H		0.095	0.6	0.195	0.425
0-3 Years	2013	150LEA	M		0.2	0.6	0.213	0.425
0-3 Years	2013	160LEA	E		0.158	0.25	0.198	0.425
0-3 Years	2013	160LEA	H		0.121	0.25	0.195	0.425
0-3 Years	2013	160LEA	I		0.143	0.25	0.223	0.425
0-3 Years	2013	160LEA	M		0.165	0.25	0.213	0.425
0-3 Years	2013	160LEA	T		0.089	0.25	0.231	0.425
0-3 Years	2013	170LEA	E		0.198	0.5	0.198	0.425
0-3 Years	2013	170LEA	H		0.286	0.5	0.195	0.425
0-3 Years	2013	170LEA	M		0.277	0.5	0.213	0.425
0-3 Years	2013	180LEA	E		0.133	0.286	0.198	0.425
0-3 Years	2013	180LEA	H		0.151	0.286	0.195	0.425
0-3 Years	2013	180LEA	M		0.165	0.286	0.213	0.425
0-3 Years	2013	180LEA	T		0.2	0.286	0.231	0.425
0-3 Years	2013	181LEA	E		0.184	0.111	0.198	0.425
0-3 Years	2013	181LEA	H		0.171	0.111	0.195	0.425
0-3 Years	2013	181LEA	M		0.164	0.111	0.213	0.425
0-3 Years	2013	181LEA	T		0.478	0.111	0.231	0.425
0-3 Years	2013	182LEA	A		0.25	0.286	0.175	0.425
0-3 Years	2013	182LEA	E		0.267	0.286	0.198	0.425
0-3 Years	2013	182LEA	H		0.267	0.286	0.195	0.425
0-3 Years	2013	182LEA	M		0.2	0.286	0.213	0.425
0-3 Years	2013	190LEA	E		0.178	0.471	0.198	0.425
0-3 Years	2013	190LEA	H		0.209	0.471	0.195	0.425
0-3 Years	2013	190LEA	I		0.155	0.471	0.223	0.425
0-3 Years	2013	190LEA	M		0.223	0.471	0.213	0.425
0-3 Years	2013	200LEA	E		0.167	0.357	0.198	0.425
0-3 Years	2013	200LEA	H		0.179	0.357	0.195	0.425
0-3 Years	2013	200LEA	I		0.1	0.357	0.223	0.425
0-3 Years	2013	200LEA	M		0.088	0.357	0.213	0.425
0-3 Years	2013	200LEA	T		0	0.357	0.231	0.425
0-3 Years	2013	210LEA	E		0.143	0.5	0.198	0.425
0-3 Years	2013	210LEA	H		0.264	0.5	0.195	0.425
0-3 Years	2013	210LEA	M		0.098	0.5	0.213	0.425
0-3 Years	2013	220LEA	E		0.146	0.333	0.198	0.425
0-3 Years	2013	220LEA	H		0.03	0.333	0.195	0.425
0-3 Years	2013	220LEA	M		0.038	0.333	0.213	0.425
0-3 Years	2013	230LEA	A		0.25	0.379	0.175	0.425
0-3 Years	2013	230LEA	E		0.179	0.379	0.198	0.425
0-3 Years	2013	230LEA	H		0.164	0.379	0.195	0.425
0-3 Years	2013	230LEA	M		0.161	0.379	0.213	0.425
0-3 Years	2013	230LEA	T		0.174	0.379	0.231	0.425
0-3 Years	2013	240LEA	A			0.526	0.175	0.425
0-3 Years	2013	240LEA	E		0.24	0.526	0.198	0.425
0-3 Years	2013	240LEA	H		0.245	0.526	0.195	0.425
0-3 Years	2013	240LEA	I		0.244	0.526	0.223	0.425
0-3 Years	2013	240LEA	M		0.159	0.526	0.213	0.425
0-3 Years	2013	240LEA	T		0.333	0.526	0.231	0.425
0-3 Years	2013	241LEA	A		0.4	1	0.175	0.425
0-3 Years	2013	241LEA	E		0.043	1	0.198	0.425
0-3 Years	2013	241LEA	H		0.114	1	0.195	0.425
0-3 Years	2013	241LEA	M		0.081	1	0.213	0.425
0-3 Years	2013	250LEA	E		0.245	0.48	0.198	0.425
0-3 Years	2013	250LEA	H		0.248	0.48	0.195	0.425
0-3 Years	2013	250LEA	M		0.163	0.48	0.213	0.425
0-3 Years	2013	260LEA	E		0.263	0.511	0.198	0.425
0-3 Years	2013	260LEA	H		0.197	0.511	0.195	0.425
0-3 Years	2013	260LEA	M		0.232	0.511	0.213	0.425
0-3 Years	2013	260LEA	T			0.511	0.231	0.425
0-3 Years	2013	270LEA	E		0.101	0.5	0.198	0.425
0-3 Years	2013	270LEA	H		0.278	0.5	0.195	0.425
0-3 Years	2013	270LEA	M		0.159	0.5	0.213	0.425
0-3 Years	2013	280LEA	E		0.086	0.364	0.198	0.425
0-3 Years	2013	280LEA	H		0.124	0.364	0.195	0.425
0-3 Years	2013	280LEA	M		0.114	0.364	0.213	0.425
0-3 Years	2013	280LEA	T		0.211	0.364	0.231	0.425
0-3 Years	2013	290LEA	E		0.179	0.429	0.198	0.425
0-3 Years	2013	290LEA	H		0.134	0.429	0.195	0.425
0-3 Years	2013	290LEA	M		0.154	0.429	0.213	0.425
0-3 Years	2013	290LEA	T		0	0.429	0.231	0.425
0-3 Years	2013	291LEA	A		0	0.429	0.175	0.425
0-3 Years	2013	291LEA	E		0.224	0.429	0.198	0.425
0-3 Years	2013	291LEA	H		0.238	0.429	0.195	0.425
0-3 Years	2013	291LEA	M		0.205	0.429	0.213	0.425
0-3 Years	2013	292LEA	E		0.293	1	0.198	0.425
0-3 Years	2013	292LEA	H		0.125	1	0.195	0.425
0-3 Years	2013	292LEA	M		0.158	1	0.213	0.425
0-3 Years	2013	300LEA	E		0.135	0.333	0.198	0.425
0-3 Years	2013	300LEA	H		0.204	0.333	0.195	0.425
0-3 Years	2013	300LEA	M		0.179	0.333	0.213	0.425
0-3 Years	2013	300LEA	T		0	0.333	0.231	0.425
0-3 Years	2013	310LEA	E		0.256	0.438	0.198	0.425
0-3 Years	2013	310LEA	H		0.236	0.438	0.195	0.425
0-3 Years	2013	310LEA	I		0.167	0.438	0.223	0.425
0-3 Years	2013	310LEA	M		0.253	0.438	0.213	0.425
0-3 Years	2013	310LEA	T		0.242	0.438	0.231	0.425
0-3 Years	2013	320LEA	A		0.071	0.464	0.175	0.425
0-3 Years	2013	320LEA	E		0.231	0.464	0.198	0.425
0-3 Years	2013	320LEA	H		0.249	0.464	0.195	0.425
0-3 Years	2013	320LEA	M		0.296	0.464	0.213	0.425
0-3 Years	2013	320LEA	T		0.262	0.464	0.231	0.425
0-3 Years	2013	330LEA	E		0.244	0.857	0.198	0.425
0-3 Years	2013	330LEA	H		0.208	0.857	0.195	0.425
0-3 Years	2013	330LEA	M		0.293	0.857	0.213	0.425
0-3 Years	2013	330LEA	T			0.857	0.231	0.425
0-3 Years	2013	340LEA	A		0.154	0.253	0.175	0.425
0-3 Years	2013	340LEA	E		0.159	0.253	0.198	0.425
0-3 Years	2013	340LEA	H		0.145	0.253	0.195	0.425
0-3 Years	2013	340LEA	I		0.086	0.253	0.223	0.425
0-3 Years	2013	340LEA	M		0.184	0.253	0.213	0.425
0-3 Years	2013	340LEA	T		0.261	0.253	0.231	0.425
0-3 Years	2013	350LEA	E		0.174	0.133	0.198	0.425
0-3 Years	2013	350LEA	H		0.217	0.133	0.195	0.425
0-3 Years	2013	350LEA	M		0.276	0.133	0.213	0.425
0-3 Years	2013	360LEA	E		0.153	0.418	0.198	0.425
0-3 Years	2013	360LEA	H		0.186	0.418	0.195	0.425
0-3 Years	2013	360LEA	M		0.179	0.418	0.213	0.425
0-3 Years	2013	360LEA	T		0.316	0.418	0.231	0.425
0-3 Years	2013	370LEA	E		0.156	0.8	0.198	0.425
0-3 Years	2013	370LEA	H		0.227	0.8	0.195	0.425
0-3 Years	2013	370LEA	M		0.194	0.8	0.213	0.425
0-3 Years	2013	380LEA	A			0.667	0.175	0.425
0-3 Years	2013	380LEA	E		0.178	0.667	0.198	0.425
0-3 Years	2013	380LEA	H		0.219	0.667	0.195	0.425
0-3 Years	2013	380LEA	M		0.154	0.667	0.213	0.425
0-3 Years	2013	390LEA	A		0.222	0.45	0.175	0.425
0-3 Years	2013	390LEA	E		0.198	0.45	0.198	0.425
0-3 Years	2013	390LEA	H		0.227	0.45	0.195	0.425
0-3 Years	2013	390LEA	M		0.198	0.45	0.213	0.425
0-3 Years	2013	390LEA	T			0.45	0.231	0.425
0-3 Years	2013	400LEA	E		0.287	0.667	0.198	0.425
0-3 Years	2013	400LEA	H		0.224	0.667	0.195	0.425
0-3 Years	2013	400LEA	M		0.49	0.667	0.213	0.425
0-3 Years	2013	410LEA	A		0.08	0.358	0.175	0.425
0-3 Years	2013	410LEA	E		0.166	0.358	0.198	0.425
0-3 Years	2013	410LEA	H		0.211	0.358	0.195	0.425
0-3 Years	2013	410LEA	I		0.256	0.358	0.223	0.425
0-3 Years	2013	410LEA	M		0.174	0.358	0.213	0.425
0-3 Years	2013	410LEA	T		0.27	0.358	0.231	0.425
0-3 Years	2013	420LEA	E		0.355	0.727	0.198	0.425
0-3 Years	2013	420LEA	H		0.311	0.727	0.195	0.425
0-3 Years	2013	420LEA	M		0.347	0.727	0.213	0.425
0-3 Years	2013	421LEA	E		0.075	0.5	0.198	0.425
0-3 Years	2013	421LEA	H		0.169	0.5	0.195	0.425
0-3 Years	2013	421LEA	M		0.091	0.5	0.213	0.425
0-3 Years	2013	422LEA	E		0.24	1	0.198	0.425
0-3 Years	2013	422LEA	H		0.567	1	0.195	0.425
0-3 Years	2013	422LEA	M		0.474	1	0.213	0.425
0-3 Years	2013	422LEA	T			1	0.231	0.425
0-3 Years	2013	430LEA	E		0.286	0.37	0.198	0.425
0-3 Years	2013	430LEA	H		0.234	0.37	0.195	0.425
0-3 Years	2013	430LEA	M		0.314	0.37	0.213	0.425
0-3 Years	2013	430LEA	T		0.267	0.37	0.231	0.425
0-3 Years	2013	440LEA	E		0.202	0.5	0.198	0.425
0-3 Years	2013	440LEA	H		0.171	0.5	0.195	0.425
0-3 Years	2013	440LEA	M		0.164	0.5	0.213	0.425
0-3 Years	2013	450LEA	E		0.145	0.391	0.198	0.425
0-3 Years	2013	450LEA	H		0.126	0.391	0.195	0.425
0-3 Years	2013	450LEA	M		0.18	0.391	0.213	0.425
0-3 Years	2013	450LEA	T		0.136	0.391	0.231	0.425
0-3 Years	2013	460LEA	E		0.195	0.429	0.198	0.425
0-3 Years	2013	460LEA	H		0.233	0.429	0.195	0.425
0-3 Years	2013	460LEA	M		0.189	0.429	0.213	0.425
0-3 Years	2013	470LEA	E		0.422	0.462	0.198	0.425
0-3 Years	2013	470LEA	H		0.348	0.462	0.195	0.425
0-3 Years	2013	470LEA	M		0.375	0.462	0.213	0.425
0-3 Years	2013	470LEA	T		0.154	0.462	0.231	0.425
0-3 Years	2013	480LEA	A		0.238	0.667	0.175	0.425
0-3 Years	2013	480LEA	E		0.111	0.667	0.198	0.425
0-3 Years	2013	480LEA	H			0.667	0.195	0.425
0-3 Years	2013	480LEA	M			0.667	0.213	0.425
0-3 Years	2013	480LEA	T		0.083	0.667	0.231	0.425
0-3 Years	2013	490LEA	A		0.368	0.444	0.175	0.425
0-3 Years	2013	490LEA	E		0.142	0.444	0.198	0.425
0-3 Years	2013	490LEA	H		0.173	0.444	0.195	0.425
0-3 Years	2013	490LEA	M		0.165	0.444	0.213	0.425
0-3 Years	2013	490LEA	T			0.444	0.231	0.425
0-3 Years	2013	491LEA	E		0.14	0.625	0.198	0.425
0-3 Years	2013	491LEA	H		0.07	0.625	0.195	0.425
0-3 Years	2013	491LEA	M		0.291	0.625	0.213	0.425
0-3 Years	2013	500LEA	A		0.182	0.222	0.175	0.425
0-3 Years	2013	500LEA	E		0.059	0.222	0.198	0.425
0-3 Years	2013	500LEA	H		0.226	0.222	0.195	0.425
0-3 Years	2013	500LEA	I		0.26	0.222	0.223	0.425
0-3 Years	2013	500LEA	T		0.5	0.222	0.231	0.425
0-3 Years	2013	510LEA	E		0.192	0.477	0.198	0.425
0-3 Years	2013	510LEA	H		0.174	0.477	0.195	0.425
0-3 Years	2013	510LEA	I		0.213	0.477	0.223	0.425
0-3 Years	2013	510LEA	M		0.238	0.477	0.213	0.425
0-3 Years	2013	510LEA	T		0.063	0.477	0.231	0.425
0-3 Years	2013	520LEA	E		0.2	0.833	0.198	0.425
0-3 Years	2013	520LEA	H		0.036	0.833	0.195	0.425
0-3 Years	2013	520LEA	M		0.083	0.833	0.213	0.425
0-3 Years	2013	530LEA	A		0.25	0.438	0.175	0.425
0-3 Years	2013	530LEA	E		0.323	0.438	0.198	0.425
0-3 Years	2013	530LEA	H		0.208	0.438	0.195	0.425
0-3 Years	2013	530LEA	M		0.376	0.438	0.213	0.425
0-3 Years	2013	530LEA	T		0.444	0.438	0.231	0.425
0-3 Years	2013	540LEA	A		0	0.588	0.175	0.425
0-3 Years	2013	540LEA	E		0.197	0.588	0.198	0.425
0-3 Years	2013	540LEA	H		0.24	0.588	0.195	0.425
0-3 Years	2013	540LEA	I		0.222	0.588	0.223	0.425
0-3 Years	2013	540LEA	M		0.264	0.588	0.213	0.425
